univ,name,univLabel_en,univLabel_zh,inceptionYear,decade,longitude,latitude,province,macro_region
http://www.wikidata.org/entity/Q1351114,Hubei Institute of Fine Arts,Hubei Institute of Fine Arts,湖北美术学院,1920.0,1920,114.422079,30.395900491,Hubei,Central
http://www.wikidata.org/entity/Q13527910,Yangtze University,Yangtze University,长江大学,2003.0,2000,,,Hubei,Central
http://www.wikidata.org/entity/Q13562485,Xi'an Jiaotong-Liverpool University,Xi'an Jiaotong-Liverpool University,西交利物浦大学,2006.0,2000,120.7381,31.2748,Jiangsu,East
http://www.wikidata.org/entity/Q136126269,Central Academy for Ethnic Cadres,Central Academy for Ethnic Cadres,,1983.0,1980,,,,
http://www.wikidata.org/entity/Q13632376,Civil Aviation Flight University of China,Civil Aviation Flight University of China,中国民用航空飞行学院,1956.0,1950,104.25,30.98333333,Sichuan,Southwest
http://www.wikidata.org/entity/Q1363559,Northeastern University,Northeastern University,东北大学,1923.0,1920,123.416388888,41.761666666,Liaoning,Northeast
http://www.wikidata.org/entity/Q13651860,Nanjing University of Finance and Economics,Nanjing University of Finance and Economics,南京财经大学,2003.0,2000,118.75457222,32.08803333,Jiangsu,East
http://www.wikidata.org/entity/Q13652966,New York University Shanghai,New York University Shanghai,上海纽约大学,2012.0,2010,121.476978064,31.150804907,Shanghai,East
http://www.wikidata.org/entity/Q136773590,PLA Naval Command Academy,PLA Naval Command Academy,,,,,,,
http://www.wikidata.org/entity/Q137006,Guangxi Normal University,Guangxi Normal University,广西师范大学,1932.0,1930,,,,
http://www.wikidata.org/entity/Q137060854,University of China Academy of Chinese Medical Sciences,University of China Academy of Chinese Medical Sciences,中国中医科学院大学,,,,,Jiangsu,East
http://www.wikidata.org/entity/Q137222909,PLA Information Support Force Engineering University,PLA Information Support Force Engineering University,中国人民解放军信息支援部队工程大学,,,,,,
http://www.wikidata.org/entity/Q137222912,PLA Ground Force Service Academy,PLA Ground Force Service Academy,,,,,,,
http://www.wikidata.org/entity/Q137222919,PLA Joint Logistics Support Force Engineering University,PLA Joint Logistics Support Force Engineering University,,,,,,,
http://www.wikidata.org/entity/Q138182,Beijing Film Academy,Beijing Film Academy,北京电影学院,1928.0,1920,116.3532808,39.9717416,,
http://www.wikidata.org/entity/Q1389327,Shanxi Agricultural University,Shanxi Agricultural University,山西农业大学,1907.0,1900,112.57527778,37.42388889,Shanxi,North
http://www.wikidata.org/entity/Q1391751,Duke Kunshan University,Duke Kunshan University,昆山杜克大学,2012.0,2010,120.89332222,31.41768611,Jiangsu,East
http://www.wikidata.org/entity/Q1397589,Central China Normal University,Central China Normal University,华中师范大学,1903.0,1900,114.369487,30.522385,Hubei,Central
http://www.wikidata.org/entity/Q1432030,Jilin University,Jilin University,吉林大学,1946.0,1940,125.301111111,43.88,Jilin,Northeast
http://www.wikidata.org/entity/Q14478494,University of Science and Technology Liaoning,University of Science and Technology Liaoning,遼寧科技大學,1948.0,1940,,,Liaoning,Northeast
http://www.wikidata.org/entity/Q1455176,Shanghai International Studies University,Shanghai International Studies University,上海外国语大学,1949.0,1940,121.482911,31.277157,,
http://www.wikidata.org/entity/Q1477368,Dalian University of Technology,Dalian University of Technology,大连理工大学,1949.0,1940,121.534,38.8744,Liaoning,Northeast
http://www.wikidata.org/entity/Q1477812,Nanjing Normal University,Nanjing Normal University,南京师范大学,1902.0,1900,118.764519444,32.056002777,Jiangsu,East
http://www.wikidata.org/entity/Q1510516,University of Science and Technology Beijing,University of Science and Technology Beijing,北京科技大学,1952.0,1950,116.357096,39.990249,Beijing,North
http://www.wikidata.org/entity/Q1519208,Shanghai Institute of Technology,Shanghai Institute of Technology,上海应用技术学院,2001.0,2000,,,,
http://www.wikidata.org/entity/Q1540301,Hong Kong Metropolitan University,Hong Kong Metropolitan University,香港都會大學,1989.0,1980,114.18,22.3162,,
http://www.wikidata.org/entity/Q1541161,Lingnan University,Lingnan University,嶺南大學,1999.0,1990,113.983,22.41,Hong Kong,South
http://www.wikidata.org/entity/Q1552757,Guangxi University,Guangxi University,广西大学,1928.0,1920,108.284511111,22.839033333,Guangxi,South
http://www.wikidata.org/entity/Q15568,University of Hong Kong,University of Hong Kong,香港大學,1911.0,1910,114.137777777,22.284166666,Hong Kong,South
http://www.wikidata.org/entity/Q15570,The Chinese University of Hong Kong,The Chinese University of Hong Kong,香港中文大學,1963.0,1960,114.206791666,22.419722222,Hong Kong,South
http://www.wikidata.org/entity/Q1563050,University of Macau,University of Macau,澳門大學,1981.0,1980,113.545757,22.13033,,
http://www.wikidata.org/entity/Q15662456,Macao Polytechnic University,Macao Polytechnic University,澳門理工大學,1991.0,1990,113.552,22.1935,,
http://www.wikidata.org/entity/Q15692487,Hunan City University,Hunan City University,湖南城市學院,1970.0,1970,112.388,28.5444,Hunan,Central
http://www.wikidata.org/entity/Q15699103,Shaoyang University,Shaoyang University,邵陽學院,1958.0,1950,111.436,27.2035,Hunan,Central
http://www.wikidata.org/entity/Q15703466,China University of Petroleum (East China),China University of Petroleum (East China),中国石油大学（华东）,1953.0,1950,120.17026,35.94227,Shandong,East
http://www.wikidata.org/entity/Q15889779,Mianyang Teachers' College,Mianyang Teachers' College,绵阳师范学院,,,,,Sichuan,Southwest
http://www.wikidata.org/entity/Q15896121,Hong Kong Police College,Hong Kong Police College,香港警察學院,2006.0,2000,114.17156,22.247361,Hong Kong,South
http://www.wikidata.org/entity/Q1589630,Capital University of Economics and Business,Capital University of Economics and Business,首都经济贸易大学,1956.0,1950,116.310594,39.841257,Beijing,North
http://www.wikidata.org/entity/Q15899144,China University of Petroleum,China University of Petroleum,中国石油大学,1953.0,1950,116.242,40.217,,
http://www.wikidata.org/entity/Q15901311,Tongren University,Tongren University,铜仁学院,,,,,,
http://www.wikidata.org/entity/Q15902203,Shaanxi University of Technology,Shaanxi University of Technology,陕西理工大学,2001.0,2000,,,Shaanxi,Northwest
http://www.wikidata.org/entity/Q15902369,Chongqing University of Science and Technology,Chongqing University of Science and Technology,重庆科技大学,1951.0,1950,106.329278,29.6022,,
http://www.wikidata.org/entity/Q15903527,Hubei University of Economics,Hubei University of Economics,湖北经济学院,2002.0,2000,114.365072,30.571801,Hubei,Central
http://www.wikidata.org/entity/Q15904170,Hebei GEO University,Hebei GEO University,河北地质大学,1953.0,1950,114.553814,38.025448,Hebei,North
http://www.wikidata.org/entity/Q15904201,Taiyuan University of Technology,Taiyuan University of Technology,太原工业大学,1902.0,1900,112.522915,37.859964,,
http://www.wikidata.org/entity/Q15905216,Southwest China Normal University,Southwest China Normal University,西南师范大学,,,,,,
http://www.wikidata.org/entity/Q15907786,Shanxi Mining Institute,Shanxi Mining Institute,山西矿业学院,1958.0,1950,112.523131,37.854453,,
http://www.wikidata.org/entity/Q15908954,Wuchang Chunghua University,Wuchang Chunghua University,私立武昌中华大学,1912.0,1910,,,Hubei,Central
http://www.wikidata.org/entity/Q15910651,Hunan University of Technology,Hunan University of Technology,湖南工业大学,1979.0,1970,113.127,27.8248,Hunan,Central
http://www.wikidata.org/entity/Q15912040,Private Canton University,Private Canton University,私立廣州大學,1927.0,1920,,,Guangdong,South
http://www.wikidata.org/entity/Q15913567,Chongqing University of Technology,Chongqing University of Technology,重庆理工大学,1940.0,1940,106.52638889,29.45527778,,
http://www.wikidata.org/entity/Q15914809,Railway Police College,Railway Police College,郑州警察学院,1950.0,1950,,,Henan,Central
http://www.wikidata.org/entity/Q15915004,Hunan International Economics University,Hunan International Economics University,湖南涉外经济学院,1997.0,1990,112.951,28.2022,Hunan,Central
http://www.wikidata.org/entity/Q15915466,Weinan Normal University,Weinan Normal University,渭南师范学院,1923.0,1920,,,Shaanxi,Northwest
http://www.wikidata.org/entity/Q15915486,Shandong University Weihai Campus,Shandong University Weihai Campus,山东大学威海校区,1984.0,1980,122.05491,37.53049,,
http://www.wikidata.org/entity/Q15916735,Hunan Vocational Institute of Technology,Hunan Vocational Institute of Technology,湖南理工职业技术学院,1979.0,1970,112.921364,27.836325,Hunan,Central
http://www.wikidata.org/entity/Q15917097,Shandong College of Arts,Shandong College of Arts,山东艺术学院,1958.0,1950,,,Shandong,East
http://www.wikidata.org/entity/Q15919886,Shanxi Finance & Taxation College,Shanxi Finance & Taxation College,山西省财政税务专科学校,1963.0,1960,,,,
http://www.wikidata.org/entity/Q15919938,Southwest University of Science and Technology,Southwest University of Science and Technology,西南科技大学,1952.0,1950,104.727751111,31.482894444,Sichuan,Southwest
http://www.wikidata.org/entity/Q15920925,National Northwestern College of Engineering,National Northwestern College of Engineering,国立西北工学院,,,,,,
http://www.wikidata.org/entity/Q15926339,Shanxi Institute of Technology,Shanxi Institute of Technology,山西工程技术学院,1984.0,1980,,,Shanxi,North
http://www.wikidata.org/entity/Q15927225,Xi’an International University,Xi’an International University,西安外事学院,1992.0,1990,108.86883,34.23381,Shaanxi,Northwest
http://www.wikidata.org/entity/Q15928689,UOW College Hong Kong,UOW College Hong Kong,香港伍伦贡学院,1989.0,1980,,,Hong Kong,South
http://www.wikidata.org/entity/Q15930295,"University of Electronic Science and Technology of China, Zhongshan Institute","University of Electronic Science and Technology of China, Zhongshan Institute",电子科技大学中山学院,1995.0,1990,113.385161,22.529435,Guangdong,South
http://www.wikidata.org/entity/Q15931204,北京农业机械化学院,,北京农业机械化学院,1952.0,1950,116.356436,40.001427,,
http://www.wikidata.org/entity/Q15931471,Norman Bethune University of Medical Science,Norman Bethune University of Medical Science,白求恩医科大学,,,,,,
http://www.wikidata.org/entity/Q15932879,Xi'an University,Xi'an University,西安文理学院,2003.0,2000,108.906718,34.216328,Shaanxi,Northwest
http://www.wikidata.org/entity/Q15934902,"The Chinese University of Hong Kong, Shenzhen","The Chinese University of Hong Kong, Shenzhen",香港中文大學（深圳）,2014.0,2010,114.208,22.69,Guangdong,South
http://www.wikidata.org/entity/Q15935155,Suzhou City University,Suzhou City University,苏州城市学院,1998.0,1990,120.58255,31.21879,Jiangsu,East
http://www.wikidata.org/entity/Q15938742,Hebei University of Science and Technology,Hebei University of Science and Technology,河北科技大学,1996.0,1990,,,Hebei,North
http://www.wikidata.org/entity/Q15941682,Heze University,Heze University,菏泽学院,1949.0,1940,,,Shandong,East
http://www.wikidata.org/entity/Q15942570,Capital University of Physical Education and Sports,Capital University of Physical Education and Sports,首都体育学院,1956.0,1950,116.342313888,39.966944444,Beijing,North
http://www.wikidata.org/entity/Q15942737,Private Jiangnan University,Private Jiangnan University,私立江南大學,,,,,,
http://www.wikidata.org/entity/Q15944731,西安医科大学,,西安医科大学,1956.0,1950,,,,
http://www.wikidata.org/entity/Q15953222,Hengyang Normal University,Hengyang Normal University,衡阳师范学院,1904.0,1900,112.678,26.8804,Hunan,Central
http://www.wikidata.org/entity/Q15953966,Xuchang University,Xuchang University,许昌学院,1959.0,1950,,,Henan,Central
http://www.wikidata.org/entity/Q15956328,Hunan University of Science and Engineering,Hunan University of Science and Engineering,湖南科技学院,1941.0,1940,111.61,26.2294,Fujian,East
http://www.wikidata.org/entity/Q15964716,Ankang University,Ankang University,安康学院,,,,,Shaanxi,Northwest
http://www.wikidata.org/entity/Q15965526,Hunan Women's University,Hunan Women's University,湖南女子学院,1985.0,1980,113.009,28.1163,Hunan,Central
http://www.wikidata.org/entity/Q1604022,Beijing Normal University,Beijing Normal University,北京师范大学,1902.0,1900,116.3625,39.957222222,,
http://www.wikidata.org/entity/Q1622094,Dali University,Dali University,大理大学,1978.0,1970,100.15333333,25.67416667,Yunnan,Southwest
http://www.wikidata.org/entity/Q1622134,Hebei North University,Hebei North University,河北北方学院,2003.0,2000,114.872502744,40.769751449,Hebei,North
http://www.wikidata.org/entity/Q1622235,Zhejiang University of Science and Technology,Zhejiang University of Science and Technology,浙江科技大学,1980.0,1980,,,Zhejiang,East
http://www.wikidata.org/entity/Q16259561,Sanya University,Sanya University,三亚学院,2004.0,2000,,,Hainan,South
http://www.wikidata.org/entity/Q16259712,Zhejiang International Studies University,Zhejiang International Studies University,浙江外国语学院,1987.0,1980,120.029,30.222,Zhejiang,East
http://www.wikidata.org/entity/Q1639978,Soochow University,Soochow University,苏州大学,1900.0,1900,120.63555556,31.31083333,Jiangsu,East
http://www.wikidata.org/entity/Q16499874,Shangrao Normal University,Shangrao Normal University,上饶师范学院,1958.0,1950,,,,
http://www.wikidata.org/entity/Q1674548,Beijing University of Technology,Beijing University of Technology,北京工业大学,1960.0,1960,116.4775,39.87111111,Beijing,North
http://www.wikidata.org/entity/Q16866504,Guangxi University of Finance and Economics,Guangxi University of Finance and Economics,广西财经学院,2004.0,2000,108.176047222,22.831330555,Guangxi,South
http://www.wikidata.org/entity/Q16923590,Brandon Learning Centre,Brandon Learning Centre,,2006.0,2000,114.18180556,22.27713889,,
http://www.wikidata.org/entity/Q16924579,Hebei Finance University,Hebei Finance University,河北金融学院,1952.0,1950,115.500133,38.920005,Hebei,North
http://www.wikidata.org/entity/Q16924810,Les Roches Jin Jiang International Hotel Management College,Les Roches Jin Jiang International Hotel Management College,,2004.0,2000,,,,
http://www.wikidata.org/entity/Q16926382,Canton Law School (Private),Canton Law School (Private),私立广州法学院,1929.0,1920,,,Guangdong,South
http://www.wikidata.org/entity/Q16947,Tongji University,Tongji University,同济大学,1907.0,1900,121.506631944,31.2827,,
http://www.wikidata.org/entity/Q16952,Peking University,Peking University,北京大学,1898.0,1890,116.305277777,39.989722222,,
http://www.wikidata.org/entity/Q16955,Tsinghua University,Tsinghua University,清华大学,1911.0,1910,116.326666666,40.0,,
http://www.wikidata.org/entity/Q17013222,Shanghai Polytechnic University,Shanghai Polytechnic University,上海第二工业大学,1960.0,1960,,,,
http://www.wikidata.org/entity/Q17014198,University of the Chinese People's Police Officers,University of the Chinese People's Police Officers,中国人民警官大学,1978.0,1970,,,,
http://www.wikidata.org/entity/Q17014396,"China University of Mining and Technology, Beijing","China University of Mining and Technology, Beijing",中国矿业大学（北京）,,,116.3435,39.9978,Beijing,North
http://www.wikidata.org/entity/Q17024910,Shandong Management University,Shandong Management University,山东管理学院,1938.0,1930,,,Shandong,East
http://www.wikidata.org/entity/Q17024978,Lingnan Normal University,Lingnan Normal University,岭南师范学院,1991.0,1990,110.351,21.2746,Guangdong,South
http://www.wikidata.org/entity/Q17030460,Changchun University of Technology,Changchun University of Technology,长春工业大学,1952.0,1950,125.285808,43.831863,,
http://www.wikidata.org/entity/Q17030469,Changchun Institute of Technology,Changchun Institute of Technology,长春工程学院,1951.0,1950,125.281496,43.851575,Jilin,Northeast
http://www.wikidata.org/entity/Q17030781,Hubei University of Science and Technology,Hubei University of Science and Technology,湖北科技学院,1965.0,1960,,,Hubei,Central
http://www.wikidata.org/entity/Q17031931,Institute of Disaster Prevention,Institute of Disaster Prevention,防灾科技学院,1975.0,1970,116.800344,39.952156,Hebei,North
http://www.wikidata.org/entity/Q17033009,Weifang University,Weifang University,潍坊学院,1951.0,1950,,,Shandong,East
http://www.wikidata.org/entity/Q17038820,湖北建筑工业学院,,湖北建筑工业学院,,,,,,
http://www.wikidata.org/entity/Q17059964,Guizhou Education University,Guizhou Education University,贵州师范学院,,,,,,
http://www.wikidata.org/entity/Q17066828,Suzhou Art&Design Technology Institute,Suzhou Art&Design Technology Institute,苏州工艺美术职业技术学院,,,,,Jiangsu,East
http://www.wikidata.org/entity/Q1711196,Huazhong University of Science and Technology,Huazhong University of Science and Technology,华中科技大学,1953.0,1950,114.41,30.51,Hubei,Central
http://www.wikidata.org/entity/Q17164058,Shenzhen City Polytechnic,Shenzhen City Polytechnic,深圳城市职业学院,,,,,Guangdong,South
http://www.wikidata.org/entity/Q17499545,Beijing Agricultural University,Beijing Agricultural University,北京农业大学,1949.0,1940,116.281614303,40.026836368,,
http://www.wikidata.org/entity/Q17499546,Northwest Agricultural University,Northwest Agricultural University,西北农业大学,,,,,,
http://www.wikidata.org/entity/Q17499649,Changchun University of Science and Technology,Changchun University of Science and Technology,长春科技大学,1951.0,1950,125.299836111,43.880402777,Jilin,Northeast
http://www.wikidata.org/entity/Q17499695,Xi'an University of Finance and Economics,Xi'an University of Finance and Economics,西安财经大学,,,108.938578,34.115546,Shaanxi,Northwest
http://www.wikidata.org/entity/Q1760244,Yenching University,Yenching University,燕京大學,1919.0,1910,116.305277777,39.989722222,,
http://www.wikidata.org/entity/Q1765168,Communication University of China,Communication University of China,中国传媒大学,1954.0,1950,116.550162,39.909106,Beijing,North
http://www.wikidata.org/entity/Q178972,Sun Yat-sen University,Sun Yat-sen University,中山大学,1924.0,1920,113.292713888,23.098277777,Guangdong,South
http://www.wikidata.org/entity/Q1804773,Nanjing Agricultural University,Nanjing Agricultural University,南京农业大学,1902.0,1900,118.83667222,32.03196389,Jiangsu,East
http://www.wikidata.org/entity/Q18119211,Gannan Normal University,Gannan Normal University,赣南师范大学,1958.0,1950,114.888216,25.790644,Jiangxi,East
http://www.wikidata.org/entity/Q18119361,Longdong University,Longdong University,陇东学院,1978.0,1970,107.667483,35.736274,Liaoning,Northeast
http://www.wikidata.org/entity/Q18384391,Central South University of Technology,Central South University of Technology,中南工業大學,1952.0,1950,,,Hunan,Central
http://www.wikidata.org/entity/Q18654088,Hubei University of Medicine,Hubei University of Medicine,湖北医药学院,1965.0,1960,,,Hubei,Central
http://www.wikidata.org/entity/Q190336,Minzu University of China,Minzu University of China,中央民族大学,1951.0,1950,116.3175,39.948333333,Beijing,North
http://www.wikidata.org/entity/Q1945756,Shenzhen University,Shenzhen University,深圳大学,1983.0,1980,113.933684,22.539256,Guangdong,South
http://www.wikidata.org/entity/Q19594981,Soochow University,Soochow University,东吴大学,1900.0,1900,120.63706,31.30439,Jiangsu,East
http://www.wikidata.org/entity/Q19646147,HKBU Department of Communication Studies,HKBU Department of Communication Studies,,,,114.182,22.3389,,
http://www.wikidata.org/entity/Q197543,Zhejiang University,Zhejiang University,浙江大学,1897.0,1890,120.120833333,30.263611111,Zhejiang,East
http://www.wikidata.org/entity/Q19841130,Zhejiang Wanli University,Zhejiang Wanli University,浙江万里学院,1999.0,1990,121.567337,29.819014,Zhejiang,East
http://www.wikidata.org/entity/Q19852174,Sichuan Tourism University,Sichuan Tourism University,四川旅游学院,1985.0,1980,104.277586,30.583234,Sichuan,Southwest
http://www.wikidata.org/entity/Q19852435,Shandong Agriculture And Engineering University,Shandong Agriculture And Engineering University,山东农业工程学院,1971.0,1970,,,,
http://www.wikidata.org/entity/Q19853748,Guizhou University of Commerce,Guizhou University of Commerce,贵州商学院,1947.0,1940,106.628025,26.726949,Guizhou,Southwest
http://www.wikidata.org/entity/Q19855981,Hexi University,Hexi University,河西学院,1941.0,1940,100.444591,38.944371,Gansu,Northwest
http://www.wikidata.org/entity/Q19856085,Gansu Medical College,Gansu Medical College,甘肃医学院,2003.0,2000,,,Gansu,Northwest
http://www.wikidata.org/entity/Q2031560,Tianjin University,Tianjin University,天津大學,1895.0,1890,117.174922524,39.11030191,,
http://www.wikidata.org/entity/Q2034790,East China Normal University,East China Normal University,华东师范大学,1951.0,1950,121.4,31.228055555,,
http://www.wikidata.org/entity/Q2040973,Anhui University of Technology,Anhui University of Technology,安徽工业大学,1958.0,1950,,,Anhui,East
http://www.wikidata.org/entity/Q20688250,Southwest Medical University,Southwest Medical University,西南医科大学,1951.0,1950,,,Sichuan,Southwest
http://www.wikidata.org/entity/Q20743752,Baoji University of Arts and Sciences,Baoji University of Arts and Sciences,宝鸡文理学院,1958.0,1950,,,Shaanxi,Northwest
http://www.wikidata.org/entity/Q20954823,Jiangsu Polytechnic University,Jiangsu Polytechnic University,江苏理工大学,,,,,Jiangsu,East
http://www.wikidata.org/entity/Q21017906,"Holy Rosary Church, Yibin","Holy Rosary Church, Yibin",玄義玫瑰堂,,,,,Sichuan,Southwest
http://www.wikidata.org/entity/Q2120270,Northwest Normal University,Northwest Normal University,西北师范大学,1902.0,1900,103.73599,36.100753,Gansu,Northwest
http://www.wikidata.org/entity/Q2120272,Yunnan Normal University,Yunnan Normal University,云南师范大学,1938.0,1930,102.69757,25.05577,Yunnan,Southwest
http://www.wikidata.org/entity/Q22079915,Guangdong Technion-Israel Institute of Technology,Guangdong Technion-Israel Institute of Technology,广东以色列理工学院,2015.0,2010,,,Guangdong,South
http://www.wikidata.org/entity/Q22100490,Chengdu Technological University,Chengdu Technological University,成都工业学院,1913.0,1910,103.8852,30.7896,Sichuan,Southwest
http://www.wikidata.org/entity/Q22100917,"Chongqing College of Humanities, Science and Technology","Chongqing College of Humanities, Science and Technology",重庆人文科技学院,2000.0,2000,,,,
http://www.wikidata.org/entity/Q22101066,Tianjin Sino-German University of Applied Sciences,Tianjin Sino-German University of Applied Sciences,天津中德应用技术大学,1984.0,1980,117.379892,39.010909,Tianjin,North
http://www.wikidata.org/entity/Q22101558,Inner Mongolia University for Nationalities,Inner Mongolia University for Nationalities,内蒙古民族大学,,,,,Inner Mongolia,North
http://www.wikidata.org/entity/Q2281517,Sichuan University,Sichuan University,四川大学,1896.0,1890,104.086377,30.634471,Sichuan,Southwest
http://www.wikidata.org/entity/Q2299797,Beihang University,Beihang University,北京航空航天大学,1952.0,1950,116.340833333,39.98,,
http://www.wikidata.org/entity/Q23006203,Jiangnan Social University,Jiangnan Social University,江南社会学院,1984.0,1980,120.683333333,31.2325,,
http://www.wikidata.org/entity/Q23101,Beijing Institute of Technology,Beijing Institute of Technology,北京理工大学,1940.0,1940,116.308333333,39.957777777,Beijing,North
http://www.wikidata.org/entity/Q23102,Harbin Engineering University,Harbin Engineering University,哈尔滨工程大学,1953.0,1950,126.675,45.77222222,Heilongjiang,Northeast
http://www.wikidata.org/entity/Q23110,Nanjing University of Aeronautics and Astronautics,Nanjing University of Aeronautics and Astronautics,南京航空航天大学,1952.0,1950,118.813808333,32.036005555,Jiangsu,East
http://www.wikidata.org/entity/Q233300,Beijing International Studies University,Beijing International Studies University,北京第二外国语学院,1964.0,1960,116.557699,39.909286,Beijing,North
http://www.wikidata.org/entity/Q2399342,Qingdao University of Technology,Qingdao University of Technology,青岛理工大学,1953.0,1950,120.021,36.05,Shandong,East
http://www.wikidata.org/entity/Q2431406,Xizang Minzu University,Xizang Minzu University,西藏民族大学,1958.0,1950,108.728177777,34.349583333,Shaanxi,Northwest
http://www.wikidata.org/entity/Q24836559,Chern Institute of Mathematics,Chern Institute of Mathematics,南开大学陈省身数学研究所,1985.0,1980,117.16336,39.10011,Tianjin,North
http://www.wikidata.org/entity/Q24841520,National Qingdao University,National Qingdao University,国立青岛大学,,,,,Shandong,East
http://www.wikidata.org/entity/Q2492836,University of International Relations,University of International Relations,国际关系学院,1949.0,1940,116.2801,40.0021,Beijing,North
http://www.wikidata.org/entity/Q2492920,China Foreign Affairs University,China Foreign Affairs University,外交学院,1955.0,1950,116.339124,39.925223,,
http://www.wikidata.org/entity/Q2496116,Northwest University,Northwest University,西北大学,1902.0,1900,108.874581,34.144994,Shaanxi,Northwest
http://www.wikidata.org/entity/Q2496210,Beijing University of Chemical Technology,Beijing University of Chemical Technology,北京化工大学,1958.0,1950,116.415277777,39.968888888,,
http://www.wikidata.org/entity/Q25105500,Guilin University of Aerospace Technology,Guilin University of Aerospace Technology,桂林航天工业学院,1979.0,1970,110.371083333,25.283805555,,
http://www.wikidata.org/entity/Q254204,Nankai University,Nankai University,南开大学,1919.0,1910,117.164722222,39.101111111,,
http://www.wikidata.org/entity/Q257655,China Agricultural University,China Agricultural University,中国农业大学,1905.0,1900,116.352777777,40.0025,,
http://www.wikidata.org/entity/Q2578027,Shihezi University,Shihezi University,石河子大学,1949.0,1940,86.055213888,44.305280555,Xinjiang,Northwest
http://www.wikidata.org/entity/Q263932,Zhejiang Chinese Medical University,Zhejiang Chinese Medical University,浙江中医药大学,1953.0,1950,120.149639,30.17275,Zhejiang,East
http://www.wikidata.org/entity/Q2655352,East China University of Science and Technology,East China University of Science and Technology,华东理工大学,1952.0,1950,121.3229,30.72299,Shanghai,East
http://www.wikidata.org/entity/Q2687517,Jinan University,Jinan University,暨南大学,1906.0,1900,113.348,23.128,Guangdong,South
http://www.wikidata.org/entity/Q27895325,Mudanjiang University,Mudanjiang University,牡丹江大学,1983.0,1980,,,,
http://www.wikidata.org/entity/Q27895354,Kaifeng University,Kaifeng University,开封大学,1980.0,1980,,,Henan,Central
http://www.wikidata.org/entity/Q27897024,Guangzhou Open University,Guangzhou Open University,,1961.0,1960,,,,
http://www.wikidata.org/entity/Q27963411,Henan University of Economics and Law,Henan University of Economics and Law,河南财经政法大学,1983.0,1980,,,Henan,Central
http://www.wikidata.org/entity/Q27963770,Yulin University,Yulin University,榆林大学,,,109.723983,38.292639,Shaanxi,Northwest
http://www.wikidata.org/entity/Q27966797,Student Halls of Residence Hung Hom Bay,Student Halls of Residence Hung Hom Bay,,,,114.180389,22.304583,,
http://www.wikidata.org/entity/Q2822274,Central Academy of Drama,Central Academy of Drama,中央戏剧学院,1950.0,1950,116.404397913,39.936204433,,
http://www.wikidata.org/entity/Q28410086,Bengbu University,Bengbu University,蚌埠学院,1976.0,1970,117.416961111,32.891036111,Henan,Central
http://www.wikidata.org/entity/Q28412971,Tianjin Vocational Institute,Tianjin Vocational Institute,天津职业大学,1978.0,1970,,,,
http://www.wikidata.org/entity/Q28414122,Hangzhou Medical College,Hangzhou Medical College,杭州医学院,1974.0,1970,,,Zhejiang,East
http://www.wikidata.org/entity/Q28414145,Zhengzhou Normal University,Zhengzhou Normal University,郑州师范学院,1949.0,1940,113.6389662,34.8632852,,
http://www.wikidata.org/entity/Q28414979,PLA Institute of Chemical Defense,PLA Institute of Chemical Defense,中国人民解放军防化研究院,1954.0,1950,,,,
http://www.wikidata.org/entity/Q28416699,Westlake University,Westlake University,西湖大学,2016.0,2010,120.075278,30.131667,Zhejiang,East
http://www.wikidata.org/entity/Q2982986,Hong Kong Adventist College,Hong Kong Adventist College,香港三育書院,1903.0,1900,114.28583333,22.30722222,Hong Kong,South
http://www.wikidata.org/entity/Q2994505,Central Conservatory of Music,Central Conservatory of Music,中央音乐学院,1950.0,1950,116.35417,39.9011,Beijing,North
http://www.wikidata.org/entity/Q30254151,Yibin University,Yibin University,宜宾学院,1978.0,1970,104.61259,28.790851,Sichuan,Southwest
http://www.wikidata.org/entity/Q30260661,Qiongtai Normal University,Qiongtai Normal University,琼台师范学院,,,110.515857,19.97381,Hainan,South
http://www.wikidata.org/entity/Q30262628,Guangzhou Maritime University,Guangzhou Maritime University,广州航海高等专科学校,1964.0,1960,113.477901,23.094579,Guangdong,South
http://www.wikidata.org/entity/Q302940,Shenyang Ligong University,Shenyang Ligong University,沈阳理工大学,1948.0,1940,123.487,41.726,Liaoning,Northeast
http://www.wikidata.org/entity/Q30294466,Jilin International Studies University,Jilin International Studies University,吉林外国语大学,1995.0,1990,,,Jilin,Northeast
http://www.wikidata.org/entity/Q30941599,Henan Institute of Technology,Henan Institute of Technology,河南工学院,,,,,Henan,Central
http://www.wikidata.org/entity/Q30943883,Shandong Polytechnic,Shandong Polytechnic,山东职业学院,,,,,Shandong,East
http://www.wikidata.org/entity/Q30944672,China Agricultural University (Yantai),China Agricultural University (Yantai),中国农业大学（烟台）,,,116.364177,40.011352,,
http://www.wikidata.org/entity/Q30946111,University of Chinese Academy of Social Sciences,University of Chinese Academy of Social Sciences,中国社会科学院大学,1978.0,1970,116.174166666,39.738888888,,
http://www.wikidata.org/entity/Q30950448,Xichang University,Xichang University,西昌学院,1939.0,1930,,,Sichuan,Southwest
http://www.wikidata.org/entity/Q3133583,Civil Aviation University of China,Civil Aviation University of China,中国民航大学,1951.0,1950,117.346623,39.105388,Tianjin,North
http://www.wikidata.org/entity/Q3152213,Shanghai University of International Business and Economics,Shanghai University of International Business and Economics,上海对外经贸大学,1960.0,1960,121.21751089,31.046547145,,
