univ,univLabel_en,univLabel_zh,inceptionYear,coord,cityLabel,provinceLabel
http://www.wikidata.org/entity/Q54854439,Shantou Radio & TV University,汕头广播电视大学,,,Shantou,Guangdong
http://www.wikidata.org/entity/Q835075,Shantou University,汕头大学,1981,Point(116.63 23.4156),Shantou,Guangdong
http://www.wikidata.org/entity/Q1389327,Shanxi Agricultural University,山西农业大学,1907,Point(112.57527778 37.42388889),Mingxing,Taigu District
http://www.wikidata.org/entity/Q7489115,Shanxi College of Traditional Chinese Medicine,山西中医学院,1952,,Taiyuan,Shanxi
http://www.wikidata.org/entity/Q6148696,Shanxi Datong University,山西大同大学,1958,,Datong,Shanxi
http://www.wikidata.org/entity/Q15919886,Shanxi Finance & Taxation College,山西省财政税务专科学校,1963,,,
http://www.wikidata.org/entity/Q15926339,Shanxi Institute of Technology,山西工程技术学院,1984,,Yangquan,Shanxi
http://www.wikidata.org/entity/Q15907786,Shanxi Mining Institute,山西矿业学院,1958,Point(112.523131 37.854453),,
http://www.wikidata.org/entity/Q7489125,Shanxi Normal University,山西师范大学,1958,Point(112.656988888 37.742927777),Xiaodian District,Taiyuan
http://www.wikidata.org/entity/Q7489128,Shanxi University,山西大学,1902,Point(112.582102777 37.7968),Xiaodian District,Taiyuan
http://www.wikidata.org/entity/Q7489192,Shaoxing University,绍兴大学,1996,,Shaoxing,Zhejiang
http://www.wikidata.org/entity/Q15699103,Shaoyang University,邵陽學院,1958,Point(111.436 27.2035),Tangdukou Town,Shaoyang County
http://www.wikidata.org/entity/Q7494261,"Shengda Economics, Trade and Management College of Zhengzhou",郑州升达经贸管理学院,1993,,Zhengzhou,Henan
http://www.wikidata.org/entity/Q7494261,"Shengda Economics, Trade and Management College of Zhengzhou",郑州升达经贸管理学院,1994,,Zhengzhou,Henan
http://www.wikidata.org/entity/Q7494336,Shenyang Aerospace University,沈阳航空航天大学,1952,,Shenyang,Liaoning
http://www.wikidata.org/entity/Q7494338,Shenyang Agricultural University,沈阳农业大学,,Point(123.560526 41.822313),Shenyang,Liaoning
http://www.wikidata.org/entity/Q7494352,Shenyang Jianzhu University,沈阳建筑大学,1948,,Shenyang,Liaoning
http://www.wikidata.org/entity/Q302940,Shenyang Ligong University,沈阳理工大学,1948,Point(123.487 41.726),Shenyang,Liaoning
http://www.wikidata.org/entity/Q7494351,Shenyang Medical College,沈阳医学院,1949,,Shenyang,Liaoning
http://www.wikidata.org/entity/Q7494353,Shenyang Normal University,沈阳师范大学,1951,,Shenyang,Liaoning
http://www.wikidata.org/entity/Q7494354,Shenyang Pharmaceutical University,沈阳药科大学,1931,Point(123.44611111 41.76944444),Shenyang,Liaoning
http://www.wikidata.org/entity/Q11138888,Shenyang Sport University,沈阳体育学院,,,Shenyang,Liaoning
http://www.wikidata.org/entity/Q4528225,Shenyang University,沈阳大学,1906,Point(123.46 41.8256),Shenyang,Liaoning
http://www.wikidata.org/entity/Q7494347,Shenyang University of Chemical Technology,沈阳化工大学,,Point(123.23304 41.743269),Shenyang,Liaoning
http://www.wikidata.org/entity/Q17164058,Shenzhen City Polytechnic,深圳城市职业学院,,,Shenzhen,Guangdong
http://www.wikidata.org/entity/Q7494374,Shenzhen Institute of Information Technology,深圳信息职业技术大学,2002,,Shenzhen,Guangdong
http://www.wikidata.org/entity/Q123034620,Shenzhen Ocean University,深圳海洋大学,,,Shenzhen,Guangdong
http://www.wikidata.org/entity/Q7494381,Shenzhen Polytechnic University,深圳职业技术大学,1993,Point(113.9465 22.5913),Shenzhen,Guangdong
http://www.wikidata.org/entity/Q7494379,Shenzhen Radio and TV University,深圳开放大学,,,Shenzhen,Guangdong
http://www.wikidata.org/entity/Q53577825,Shenzhen Technology University,深圳技术大学,2018,Point(114.392727777 22.703027777),Pingshan District,Shenzhen
http://www.wikidata.org/entity/Q1945756,Shenzhen University,深圳大学,1983,Point(113.933684 22.539256),Shenzhen,Guangdong
http://www.wikidata.org/entity/Q126371462,Shenzhen University of Advanced Technology,深圳理工大学,2024,,Shenzhen,Guangdong
http://www.wikidata.org/entity/Q2578027,Shihezi University,石河子大学,1949,Point(86.055213888 44.305280555),Shihezi,Xinjiang
http://www.wikidata.org/entity/Q7496504,Shijiazhuang Tiedao University,石家庄铁道大学,1950,Point(114.501666666 38.082805555),Shijiazhuang,Hebei
http://www.wikidata.org/entity/Q7496506,Shijiazhuang University,石家庄学院,1956,,Shijiazhuang,Hebei
http://www.wikidata.org/entity/Q7390268,Sias University,郑州西亚斯学院,1998,Point(113.433333333 34.233333333),Xinzheng,Zhengzhou
http://www.wikidata.org/entity/Q10924764,Sichuan Agricultural University,四川农业大学,1906,Point(103.860555555 30.706944444),Ya'an,Sichuan
http://www.wikidata.org/entity/Q10924764,Sichuan Agricultural University,四川农业大学,1906,Point(103.860555555 30.706944444),Chengdu,Sichuan
http://www.wikidata.org/entity/Q3551746,Sichuan International Studies University,四川外国语大学,1950,Point(106.43222222 29.57444444),Chongqing,People's Republic of China
http://www.wikidata.org/entity/Q7507438,Sichuan Normal University,四川师范大学,1946,Point(104.12063 30.6127),Chengdu,Sichuan
http://www.wikidata.org/entity/Q19852174,Sichuan Tourism University,四川旅游学院,1985,Point(104.277586 30.583234),Chengdu,Sichuan
http://www.wikidata.org/entity/Q2281517,Sichuan University,四川大学,1896,Point(104.086377 30.634471),Chengdu,Sichuan
http://www.wikidata.org/entity/Q10924832,Sichuan University of Arts and Science,四川文理学院,1821,Point(107.470277777 31.235277777),Dazhou,Sichuan
http://www.wikidata.org/entity/Q7507436,Sichuan University of Science and Engineering,四川轻化工大学,1965,,Zigong,Sichuan
http://www.wikidata.org/entity/Q10875787,Sino-French University,中法大学,1920,Point(116.40056 39.92689),Jingshan Subdistrict,Dongcheng District
http://www.wikidata.org/entity/Q1639978,Soochow University,苏州大学,1900,Point(120.63555556 31.31083333),Suzhou,Jiangsu
http://www.wikidata.org/entity/Q19594981,Soochow University,东吴大学,1900,Point(120.63706 31.30439),Suzhou,Jiangsu
http://www.wikidata.org/entity/Q7566777,South Central Minzu University,中南民族大学,1951,,Wuhan,Hubei
http://www.wikidata.org/entity/Q7566809,South China Agricultural University,华南农业大学,1909,Point(113.348194444 23.158222222),Guangzhou,Guangdong
http://www.wikidata.org/entity/Q10905579,South China Associated University (Private),华南联合大学,1952,,,
http://www.wikidata.org/entity/Q3551815,South China Normal University,华南师范大学,1933,Point(113.35 23.1365),Guangzhou,Guangdong
http://www.wikidata.org/entity/Q835366,South China University of Technology,华南理工大学,1952,Point(113.34226 23.155),Guangzhou,Guangdong
http://www.wikidata.org/entity/Q3551770,Southeast University,东南大学,1902,Point(118.795212 32.054169),Nanjing,Jiangsu
http://www.wikidata.org/entity/Q7569406,Southeast University School of Architecture,东南大学建筑学院,1927,Point(118.795357084 32.054387441),Nanjing,Jiangsu
http://www.wikidata.org/entity/Q7568723,Southern University of Science and Technology,南方科技大学,2009,Point(113.994722222 22.600555555),Taoyuan Subdistrict,Nanshan District
http://www.wikidata.org/entity/Q7571204,Southwest Agricultural University,西南农业大学,1950,Point(106.278823 30.013536),Chongqing,People's Republic of China
http://www.wikidata.org/entity/Q15905216,Southwest China Normal University,西南师范大学,,,,
http://www.wikidata.org/entity/Q7571277,Southwest Forestry University,西南林业大学,,,Kunming,Yunnan
http://www.wikidata.org/entity/Q3551422,Southwest Jiaotong University,西南交通大学,,Point(103.9835 30.7676),Chengdu,Sichuan
http://www.wikidata.org/entity/Q20688250,Southwest Medical University,西南医科大学,1951,,Luzhou,Sichuan
http://www.wikidata.org/entity/Q920505,Southwest Minzu University,西南民族大学,1951,Point(104.04675 30.641194),Chengdu,Sichuan
http://www.wikidata.org/entity/Q7571336,Southwest Petroleum University,西南石油大学,1958,Point(104.182121 30.828126),Chengdu,Sichuan
http://www.wikidata.org/entity/Q840443,Southwest University,西南大学,1906,Point(106.412936 29.813903),Beibei District,People's Republic of China
http://www.wikidata.org/entity/Q840443,Southwest University,西南大学,1906,Point(106.412936 29.813903),Chongqing,People's Republic of China
http://www.wikidata.org/entity/Q840443,Southwest University,西南大学,1906,Point(106.412936 29.813903),Beibei District,Chongqing
http://www.wikidata.org/entity/Q840443,Southwest University,西南大学,1906,Point(106.412936 29.813903),Chongqing,Chongqing
http://www.wikidata.org/entity/Q1323075,Southwest University of Political Science and Law,西南政法大学,1950,Point(106.589722222 29.665),Chongqing,People's Republic of China
http://www.wikidata.org/entity/Q15919938,Southwest University of Science and Technology,西南科技大学,1952,Point(104.727751111 31.482894444),Mianyang,Sichuan
http://www.wikidata.org/entity/Q1107944,Southwestern University of Finance and Economics,西南财经大学,1925,Point(104.017126 30.664854),Chengdu,Sichuan
http://www.wikidata.org/entity/Q10873109,Space Engineering University,中国人民解放军战略支援部队航天工程大学,1978,Point(116.65844167 40.35554722),Huairou District,Beijing
http://www.wikidata.org/entity/Q4578297,St. John's University,聖約翰大學,1879,Point(121.41315 31.22786),Putuo District,Shanghai
http://www.wikidata.org/entity/Q4578297,St. John's University,聖約翰大學,1879,Point(121.41315 31.22786),Changning District,Shanghai
http://www.wikidata.org/entity/Q27966797,Student Halls of Residence Hung Hom Bay,,,Point(114.180389 22.304583),,
http://www.wikidata.org/entity/Q178972,Sun Yat-sen University,中山大学,1924,Point(113.292713888 23.098277777),Guangzhou,People's Republic of China
http://www.wikidata.org/entity/Q178972,Sun Yat-sen University,中山大学,1924,Point(113.292713888 23.098277777),Guangdong,People's Republic of China
http://www.wikidata.org/entity/Q178972,Sun Yat-sen University,中山大学,1924,Point(113.292713888 23.098277777),Guangzhou,Guangdong
http://www.wikidata.org/entity/Q178972,Sun Yat-sen University,中山大学,1924,Point(113.292713888 23.098277777),Guangdong,Guangdong
http://www.wikidata.org/entity/Q17066828,Suzhou Art&Design Technology Institute,苏州工艺美术职业技术学院,,,Suzhou,Jiangsu
http://www.wikidata.org/entity/Q15935155,Suzhou City University,苏州城市学院,1998,Point(120.58255 31.21879),Suzhou,Jiangsu
http://www.wikidata.org/entity/Q7651053,Suzhou Polytechnic Institute of Agriculture,苏州农业职业技术学院,1907,,Suzhou,Jiangsu
http://www.wikidata.org/entity/Q10952263,Suzhou University,宿州学院,1949,Point(117.079333333 33.631083333),,
http://www.wikidata.org/entity/Q6579566,Suzhou University of Science and Technology,苏州科技大学,1932,Point(120.565 31.3059),Suzhou,Jiangsu
http://www.wikidata.org/entity/Q5072128,Suzhou University of Technology,苏州工学院,1958,Point(120.777948 31.588372),Changshu,Suzhou
http://www.wikidata.org/entity/Q11144979,Taishan University,泰山学院,2002,Point(117.035498 36.222933),Tai'an,Shandong
http://www.wikidata.org/entity/Q10941044,Taiyuan Institute of Technology,太原工业学院,1954,,Taiyuan,Shanxi
http://www.wikidata.org/entity/Q7676657,Taiyuan Normal University,太原师范学院,1999,Point(112.7125 37.75),Taiyuan,Shanxi
http://www.wikidata.org/entity/Q7676659,Taiyuan University of Science and Technology,太原科技大学,1952,,Taiyuan,Shanxi
http://www.wikidata.org/entity/Q7676661,Taiyuan University of Technology,太原理工大学,1902,Point(112.523 37.86),Taiyuan,Shanxi
http://www.wikidata.org/entity/Q15904201,Taiyuan University of Technology,太原工业大学,1902,Point(112.522915 37.859964),,
http://www.wikidata.org/entity/Q4118964,Taizhou University,台州学院,1907,,Taizhou,Zhejiang
http://www.wikidata.org/entity/Q100998778,Taizhou University,,,,,
http://www.wikidata.org/entity/Q10930950,Tarim University,塔里木大学,1958,Point(81.29527778 40.54),Aral,Xinjiang
http://www.wikidata.org/entity/Q15570,The Chinese University of Hong Kong,香港中文大學,1963,Point(114.206791666 22.419722222),Sha Tin District,Hong Kong
http://www.wikidata.org/entity/Q15934902,"The Chinese University of Hong Kong, Shenzhen",香港中文大學（深圳）,2014,Point(114.208 22.69),Longgang District,Shenzhen
http://www.wikidata.org/entity/Q5968342,The Education University of Hong Kong,香港教育大學,1994,Point(114.194 22.4689),Hong Kong,People's Republic of China
http://www.wikidata.org/entity/Q10934701,The Great China University,大夏大学,1924,,,
http://www.wikidata.org/entity/Q99229082,The Hong Kong University of Science and Technology (Guangzhou),香港科技大学（广州）,2022,Point(113.47828 22.8942),Dongchong Town,Nansha District
http://www.wikidata.org/entity/Q7800203,Tiangong University,天津工业大学,1912,Point(117.105252 39.06215),Tianjin,People's Republic of China
http://www.wikidata.org/entity/Q7800186,Tianjin Agricultural University,天津农学院,1976,,Tianjin,People's Republic of China
http://www.wikidata.org/entity/Q3558408,Tianjin Chengjian University,天津城建大学,1978,,Tianjin,People's Republic of China
http://www.wikidata.org/entity/Q1108042,Tianjin Foreign Studies University,天津外国语大学,1964,Point(117.203055555 39.106944444),Tianjin,People's Republic of China
http://www.wikidata.org/entity/Q85878318,Tianjin Institute of Technology,天津工学院,,,,
http://www.wikidata.org/entity/Q834827,Tianjin Medical University,天津医科大学,1951,,Tianjin,People's Republic of China
http://www.wikidata.org/entity/Q10940196,Tianjin Normal University,天津師範大學,1958,,Tianjin,People's Republic of China
http://www.wikidata.org/entity/Q22101066,Tianjin Sino-German University of Applied Sciences,天津中德应用技术大学,1984,Point(117.379892 39.010909),Jinnan District,Tianjin
http://www.wikidata.org/entity/Q2031560,Tianjin University,天津大學,1895,Point(117.174922524 39.11030191),Tianjin,People's Republic of China
http://www.wikidata.org/entity/Q7800212,Tianjin University of Commerce,天津商业大学,1980,,Tianjin,People's Republic of China
http://www.wikidata.org/entity/Q4950412,Tianjin University of Commerce Boustead College,天津商业大学宝德学院,2004,,Tianjin,People's Republic of China
http://www.wikidata.org/entity/Q7800216,Tianjin University of Finance and Economics,天津财经大学,1958,Point(117.274439878 39.062857259),Tianjin,People's Republic of China
http://www.wikidata.org/entity/Q7800214,Tianjin University of Radio & TV,天津开放大学,1979,,Nankai District,People's Republic of China
http://www.wikidata.org/entity/Q7800214,Tianjin University of Radio & TV,天津开放大学,1979,,Tianjin,People's Republic of China
http://www.wikidata.org/entity/Q7800214,Tianjin University of Radio & TV,天津开放大学,1979,,Nankai District,Tianjin
http://www.wikidata.org/entity/Q7800214,Tianjin University of Radio & TV,天津开放大学,1979,,Tianjin,Tianjin
http://www.wikidata.org/entity/Q4467975,Tianjin University of Science and Technology,天津科技大学,1958,Point(117.70754 39.0841),Tianjin,People's Republic of China
http://www.wikidata.org/entity/Q7800217,Tianjin University of Technology,天津理工大学,1978,Point(117.135 39.059),Tianjin,People's Republic of China
http://www.wikidata.org/entity/Q7800215,Tianjin University of Technology and Education,天津职业技术师范大学,1959,,Tianjin,People's Republic of China
http://www.wikidata.org/entity/Q7800215,Tianjin University of Technology and Education,天津职业技术师范大学,1979,,Tianjin,People's Republic of China
http://www.wikidata.org/entity/Q6132057,Tianjin University of Traditional Chinese Medicine,天津中医药大学,1958,,Tianjin,People's Republic of China
http://www.wikidata.org/entity/Q28412971,Tianjin Vocational Institute,天津职业大学,1978,,Tianjin,People's Republic of China
http://www.wikidata.org/entity/Q48936485,Tianshui Normal University,天水师范大学,,,Tianshui,Gansu
http://www.wikidata.org/entity/Q1322553,Tibet University,西藏大学,1985,Point(91.1786007 29.645352),Lhasa,Tibet Autonomous Region
http://www.wikidata.org/entity/Q16947,Tongji University,同济大学,1907,Point(121.506631944 31.2827),,
http://www.wikidata.org/entity/Q15901311,Tongren University,铜仁学院,,,,
http://www.wikidata.org/entity/Q16955,Tsinghua University,清华大学,1911,Point(116.326666666 40.0),Beijing,People's Republic of China
http://www.wikidata.org/entity/Q7853005,Tung Wah College,東華學院,2010,Point(114.175677 22.312678),Yau Tsim Mong District,People's Republic of China
http://www.wikidata.org/entity/Q7853005,Tung Wah College,東華學院,2010,Point(114.175677 22.312678),Hong Kong,People's Republic of China
http://www.wikidata.org/entity/Q7853005,Tung Wah College,東華學院,2010,Point(114.175677 22.312678),Yau Tsim Mong District,Hong Kong
http://www.wikidata.org/entity/Q7853005,Tung Wah College,東華學院,2010,Point(114.175677 22.312678),Hong Kong,Hong Kong
http://www.wikidata.org/entity/Q15928689,UOW College Hong Kong,香港伍伦贡学院,1989,,Sha Tin District,Hong Kong
http://www.wikidata.org/entity/Q86729738,USC-SJTU Institute of Cultural and Creative Industry,上海交通大学上海交大-南加州大学文化创意产业学院,2015,,,
http://www.wikidata.org/entity/Q7888970,United Nations University International Institute for Software Technology,聯合國大學國際軟件技術研究所,1992,Point(113.549 22.1958),Macau,People's Republic of China
http://www.wikidata.org/entity/Q137060854,University of China Academy of Chinese Medical Sciences,中国中医科学院大学,,,Suzhou,Jiangsu
http://www.wikidata.org/entity/Q6544465,University of Chinese Academy of Sciences,中国科学院大学,1978,Point(116.244622222 39.907225),Beijing,People's Republic of China
http://www.wikidata.org/entity/Q30946111,University of Chinese Academy of Social Sciences,中国社会科学院大学,1978,Point(116.174166666 39.738888888),Beijing,People's Republic of China
http://www.wikidata.org/entity/Q5971900,University of Electronic Science and Technology of China,电子科技大学,1956,Point(103.927507 30.752011),Chengdu,Sichuan
http://www.wikidata.org/entity/Q15930295,"University of Electronic Science and Technology of China, Zhongshan Institute",电子科技大学中山学院,1995,Point(113.385161 22.529435),Zhongshan,Guangdong
http://www.wikidata.org/entity/Q113558730,University of Health and Rehabilitation Sciences,康复大学,2024,Point(120.17369 36.21942),Qingdao,Shandong
http://www.wikidata.org/entity/Q15568,University of Hong Kong,香港大學,1911,Point(114.137777777 22.284166666),Central and Western District,Hong Kong
http://www.wikidata.org/entity/Q835779,University of International Business and Economics,对外经济贸易大学,1951,Point(116.421 39.9792),Xiaoguan,Chaoyang District
http://www.wikidata.org/entity/Q2492836,University of International Relations,国际关系学院,1949,Point(116.2801 40.0021),Qinglongqiao Subdistrict,Haidian District
http://www.wikidata.org/entity/Q985775,University of Jinan,济南大学,1948,Point(116.968 36.6142),Jinan,Shandong
http://www.wikidata.org/entity/Q1563050,University of Macau,澳門大學,1981,Point(113.545757 22.13033),Macau,People's Republic of China
http://www.wikidata.org/entity/Q10867642,University of Michigan–Shanghai Jiao Tong Univeristy Joint Institute,上海交通大学密西根学院,2006,,Minhang District,Shanghai
http://www.wikidata.org/entity/Q7895880,University of Nanking,金陵大学,1888,,Nanjing,Jiangsu
http://www.wikidata.org/entity/Q1075625,University of Nottingham Ningbo,宁波诺丁汉大学,2004,Point(121.5592 29.8022),Ningbo,Zhejiang
http://www.wikidata.org/entity/Q986430,University of Saint Joseph,聖若瑟大學,1996,Point(113.539361368 22.211905067),Macau,People's Republic of China
http://www.wikidata.org/entity/Q1510516,University of Science and Technology Beijing,北京科技大学,1952,Point(116.357096 39.990249),Xueyuanlu Subdistrict,Haidian District
http://www.wikidata.org/entity/Q14478494,University of Science and Technology Liaoning,遼寧科技大學,1948,,Anshan,Liaoning
http://www.wikidata.org/entity/Q1074103,University of Science and Technology of China,中国科学技术大学,1958,Point(117.258888888 31.841666666),Hefei,Anhui
http://www.wikidata.org/entity/Q7896293,University of Shanghai,沪江大学,1906,Point(121.55192 31.29554),Yangpu District,Shanghai
http://www.wikidata.org/entity/Q864879,University of Shanghai for Science and Technology,上海理工大学,1906,Point(121.552005 31.290603),Shanghai,People's Republic of China
http://www.wikidata.org/entity/Q7896327,University of South China,南华大学,2000,Point(112.595451 26.904607),Hengyang,Hunan
http://www.wikidata.org/entity/Q17014198,University of the Chinese People's Police Officers,中国人民警官大学,1978,,Beijing,People's Republic of China
http://www.wikidata.org/entity/Q10934160,Utopia University,大同大学,1912,,Shanghai,People's Republic of China
http://www.wikidata.org/entity/Q17033009,Weifang University,潍坊学院,1951,,Weifang,Shandong
http://www.wikidata.org/entity/Q15915466,Weinan Normal University,渭南师范学院,1923,,Weinan,Shaanxi
http://www.wikidata.org/entity/Q7983085,"Wenzhou Medical College, IMS",,2006,,Wenzhou,Zhejiang
http://www.wikidata.org/entity/Q3338511,Wenzhou Medical University,温州医科大学,1958,,Wenzhou,Zhejiang
http://www.wikidata.org/entity/Q7983088,Wenzhou University,温州大学,1984,,Wenzhou,Zhejiang
http://www.wikidata.org/entity/Q6382152,Wenzhou-Kean University,溫州肯恩大學,2011,Point(120.65477 27.91613),Wenzhou,Zhejiang
http://www.wikidata.org/entity/Q48936353,West Yunnan University,滇西科技师范学院,1978,Point(100.07577 23.88886),Lincang,Yunnan
http://www.wikidata.org/entity/Q28416699,Westlake University,西湖大学,2016,Point(120.075278 30.131667),Xihu District,Hangzhou
http://www.wikidata.org/entity/Q15908954,Wuchang Chunghua University,私立武昌中华大学,1912,,Wuchang District,Wuhan
http://www.wikidata.org/entity/Q10905381,Wuchang Shouyi University,武昌首义学院,2000,Point(114.30022 30.49009),Hongshan District,Wuhan
http://www.wikidata.org/entity/Q11124694,Wuhan Institute of Hydraulic and Electric Engineering,武汉水利电力大学,1954,,,
http://www.wikidata.org/entity/Q5969811,Wuhan Institute of Technology,武汉工程大学,1972,Point(114.387 30.501),Wuhan,Hubei
http://www.wikidata.org/entity/Q3615960,Wuhan Polytechnic University,武汉轻工大学,1951,Point(114.235062 30.636576),Wuhan,Hubei
http://www.wikidata.org/entity/Q8039083,Wuhan Sports University,武汉体育学院,1953,Point(114.373 30.5214),Wuhan,Hubei
http://www.wikidata.org/entity/Q11124697,Wuhan Technical University of Surveying and Mapping,武汉测绘科技大学,1956,,,
http://www.wikidata.org/entity/Q11124722,Wuhan Textile University,武汉纺织大学,1958,Point(114.393333333 30.488055555),Wuhan,Hubei
http://www.wikidata.org/entity/Q1108197,Wuhan University,武汉大学,1926,Point(114.361111111 30.540833333),Wuhan,Hubei
http://www.wikidata.org/entity/Q1108197,Wuhan University,武汉大学,2000,Point(114.361111111 30.540833333),Wuhan,Hubei
http://www.wikidata.org/entity/Q6123855,Wuhan University of Science and Technology,武汉科技大学,1898,Point(114.3708 30.6218),Wuhan,Hubei
http://www.wikidata.org/entity/Q832355,Wuhan University of Technology,武汉理工大学,2000,Point(114.356945 30.609302),Wuhan,Hubei
http://www.wikidata.org/entity/Q60995464,Wushan Campus of South China University of Technology,华南理工大学五山校区,,Point(113.342261111 23.155),Wushan Subdistrict,Tianhe District
http://www.wikidata.org/entity/Q8039394,Wuxi University of Technology,无锡职业技术大学,1959,,Wuxi,Jiangsu
http://www.wikidata.org/entity/Q8039410,Wuyi University,武夷学院,1958,Point(118.008 27.7276),Wuyishan,Yanshan County
http://www.wikidata.org/entity/Q10882234,Wuyi University,五邑大学,1985,Point(113.081161111 22.601622222),Jiangmen,Guangdong
http://www.wikidata.org/entity/Q3551564,Xi'an International Studies University,西安外国语大学,1952,Point(108.876025347 34.138016874),Xi'an,Shaanxi
http://www.wikidata.org/entity/Q981237,Xi'an Jiaotong University,西安交通大学,,Point(108.983611111 34.244722222),Xi'an,Shaanxi
http://www.wikidata.org/entity/Q13562485,Xi'an Jiaotong-Liverpool University,西交利物浦大学,2006,Point(120.7381 31.2748),Suzhou,Jiangsu
http://www.wikidata.org/entity/Q8044030,Xi'an Polytechnic University,西安工程大学,1912,Point(108.99222222 32.25888889),Xi'an,Shaanxi
http://www.wikidata.org/entity/Q8044031,Xi'an Shiyou University,西安石油大学,1951,,Xi'an,Shaanxi
http://www.wikidata.org/entity/Q15932879,Xi'an University,西安文理学院,2003,Point(108.906718 34.216328),Xi'an,Shaanxi
http://www.wikidata.org/entity/Q4418179,Xi'an University of Architecture and Technology,西安建筑科技大学,1895,Point(108.9617 34.2402),Xi'an,Shaanxi
http://www.wikidata.org/entity/Q17499695,Xi'an University of Finance and Economics,西安财经大学,1579,Point(108.938578 34.115546),Xi'an,Shaanxi
http://www.wikidata.org/entity/Q8044029,Xi'an University of Science and Technology,西安科技大学,1958,Point(108.961991 34.234501),Xi'an,Shaanxi
http://www.wikidata.org/entity/Q11627597,Xi'an University of Technology,西安理工大学,1949,Point(108.995 34.25333333),Xi'an,Shaanxi
http://www.wikidata.org/entity/Q1153539,Xiamen University,厦门大学,1921,Point(118.09 24.44),Xiamen,Fujian
http://www.wikidata.org/entity/Q8044115,Xiamen University of Technology,厦门理工学院,1981,Point(118.09 24.4399),Xiamen,Fujian
http://www.wikidata.org/entity/Q4418173,Xian Eurasia University,西安欧亚学院,1995,Point(108.9162 34.1792),Xi'an,Shaanxi
http://www.wikidata.org/entity/Q8044168,Xiangnan University,湘南學院,1912,Point(113.02 25.46),Chenzhou,Hunan
http://www.wikidata.org/entity/Q11064744,Xiangqin University,廣東省立勷勤大學,1934,,Guangzhou,Guangdong
http://www.wikidata.org/entity/Q8044183,Xiangtan University,湘潭大学,1958,Point(112.8572 27.8863),Xiangtan,Hunan
http://www.wikidata.org/entity/Q30950448,Xichang University,西昌学院,1939,,Xichang,Liangshan Yi Autonomous Prefecture
http://www.wikidata.org/entity/Q649906,Xidian University,西安电子科技大学,1931,Point(108.83588889 34.12338889),Xi'an,Shaanxi
http://www.wikidata.org/entity/Q8044421,Xihua University,西华大学,1960,Point(103.9611 30.77848),Chengdu,Sichuan
http://www.wikidata.org/entity/Q8044567,Xingtai University,邢台学院,,,Xingtai,Hebei
http://www.wikidata.org/entity/Q10894049,Xingyi Normal University for Nationalities,兴义民族师范学院,,,,
http://www.wikidata.org/entity/Q8044607,Xinjiang Agricultural University,新疆农业大学,1952,Point(87.566311 43.814043),Ürümqi,Xinjiang
http://www.wikidata.org/entity/Q8044610,Xinjiang Arts Institute,新疆艺术学院,1958,,Ürümqi,Xinjiang
http://www.wikidata.org/entity/Q65058031,Xinjiang Institute of Technology,新疆理工学院,2002,,Aksu,Xinjiang
http://www.wikidata.org/entity/Q65058031,Xinjiang Institute of Technology,新疆理工学院,2002,,Ürümqi,Xinjiang
http://www.wikidata.org/entity/Q65058031,Xinjiang Institute of Technology,新疆理工学院,2002,,Aksu,Aksu Prefecture
http://www.wikidata.org/entity/Q65058031,Xinjiang Institute of Technology,新疆理工学院,2002,,Ürümqi,Aksu Prefecture
http://www.wikidata.org/entity/Q11083651,Xinjiang Normal University,新疆师范大学,1978,Point(87.59007 43.83165),Ürümqi,Xinjiang
http://www.wikidata.org/entity/Q985578,Xinjiang University,新疆大学,1924,Point(87.6172444 43.764929),Ürümqi,Xinjiang
http://www.wikidata.org/entity/Q8044618,Xinjiang University of Finance and Economics,新疆财经大学,1950,,Ürümqi,Xinjiang
http://www.wikidata.org/entity/Q3896631,Xinyang Agricultural College,信阳农林学院,1901,,Xinyang,Henan
http://www.wikidata.org/entity/Q3896631,Xinyang Agricultural College,信阳农林学院,1910,,Xinyang,Henan
http://www.wikidata.org/entity/Q3896624,Xinyang Normal University,信阳师范大学,1975,,Xinyang,Henan
http://www.wikidata.org/entity/Q8044698,Xinzhou Teachers University,忻州师范学院,,,Xinzhou,Shanxi
http://www.wikidata.org/entity/Q2431406,Xizang Minzu University,西藏民族大学,1958,Point(108.728177777 34.349583333),Xianyang,Shaanxi
http://www.wikidata.org/entity/Q15927225,Xi’an International University,西安外事学院,1992,Point(108.86883 34.23381),Yuhuazhai Subdistrict,Xi'an
http://www.wikidata.org/entity/Q15927225,Xi’an International University,西安外事学院,1992,Point(108.86883 34.23381),Yanta District,Xi'an
http://www.wikidata.org/entity/Q15927225,Xi’an International University,西安外事学院,1992,Point(108.86883 34.23381),Shaanxi,Xi'an
http://www.wikidata.org/entity/Q15927225,Xi’an International University,西安外事学院,1992,Point(108.86883 34.23381),Xi'an,Xi'an
http://www.wikidata.org/entity/Q15927225,Xi’an International University,西安外事学院,1992,Point(108.86883 34.23381),Yuhuazhai Subdistrict,Shaanxi
http://www.wikidata.org/entity/Q15927225,Xi’an International University,西安外事学院,1992,Point(108.86883 34.23381),Yanta District,Shaanxi
http://www.wikidata.org/entity/Q15927225,Xi’an International University,西安外事学院,1992,Point(108.86883 34.23381),Shaanxi,Shaanxi
http://www.wikidata.org/entity/Q15927225,Xi’an International University,西安外事学院,1992,Point(108.86883 34.23381),Xi'an,Shaanxi
